symbol,Date,close,high,low,open,volume
DATA,2017-08-25,71.81,73.37,71.69,72.23,589235
DATA,2017-08-28,71.68,72.14,71.19,72,491062
DATA,2017-08-29,71.52,71.91,70.52,70.72,332796
DATA,2017-08-30,72,72.24,71.31,71.5,615033
DATA,2017-08-31,72.48,72.6,71.81,71.92,532573
DATA,2017-09-01,72.66,73.12,72.2,72.63,652684
DATA,2017-09-05,71.98,72.49,71.02,72.22,795909
DATA,2017-09-06,72.12,72.7,71.1,72.1,714403
DATA,2017-09-07,72.24,72.98,72.13,72.35,1133593
DATA,2017-09-08,72.85,72.98,71.8,72.39,654913
DATA,2017-09-11,74.8,75.41,73.42,73.42,1301902
DATA,2017-09-12,75.63,75.75,74.24,74.94,638795
DATA,2017-09-13,75.41,76.27,75.33,75.63,879881
DATA,2017-09-14,75.23,75.89,74.73,75.28,601930
DATA,2017-09-15,75.02,75.07,74.27,74.85,707963
DATA,2017-09-18,75.97,76.18,75.21,75.21,609476
DATA,2017-09-19,75.57,76.3,75.06,76.13,472551
DATA,2017-09-20,75.25,75.53,74.64,75.43,474667
DATA,2017-09-21,75.43,75.67,74.54,75.5,338949
DATA,2017-09-22,75.58,75.89,74.92,75.32,346343
DATA,2017-09-25,73.89,75.87,73.27,75.58,559209
DATA,2017-09-26,73.83,74.7,73.18,74.22,415396
DATA,2017-09-27,75.65,75.94,73.91,74.35,471114
DATA,2017-09-28,74.57,75.78,74.43,75.49,474820
DATA,2017-09-29,74.89,75.06,74.01,74.6,579006
DATA,2017-10-02,75.39,75.61,74.46,75.13,400664
DATA,2017-10-03,75.98,76.5,75.14,75.45,489869
DATA,2017-10-04,76.12,76.27,75.22,76.05,397484
DATA,2017-10-05,76.9,77.3,76.03,76.41,695876
DATA,2017-10-06,77.38,77.47,76.22,76.61,458951
DATA,2017-10-09,77.65,77.77,77.15,77.44,428723
DATA,2017-10-10,76.23,78.14,75.98,77.84,618443
DATA,2017-10-11,76.94,77.08,75.81,76.54,634555
DATA,2017-10-12,77.22,77.9,76.9,76.92,440228
DATA,2017-10-13,77.67,78.11,77.46,77.8,425443
DATA,2017-10-16,78.33,78.41,77.57,78,426004
DATA,2017-10-17,79.02,79.04,78.36,78.41,367233
DATA,2017-10-18,78.67,79.73,78.6,79.5,325730
DATA,2017-10-19,78.62,78.85,77.91,78.39,473640
DATA,2017-10-20,78.78,79.82,78.63,78.7,581909
DATA,2017-10-23,79.15,79.75,78.85,79.68,663328
DATA,2017-10-24,78.86,79.45,78.68,79.29,321210
DATA,2017-10-25,78.3,79.13,77.68,78.77,337972
DATA,2017-10-26,79.38,79.65,77.65,78.52,730409
DATA,2017-10-27,79.34,80.75,78.68,79.83,660364
DATA,2017-10-30,79.53,80.14,79,79,703246
DATA,2017-10-31,81.09,81.42,79.71,80.11,990649
DATA,2017-11-01,80.76,81.74,79.27,81.55,1356269
DATA,2017-11-02,82.17,82.32,79.69,80.26,1373600
DATA,2017-11-03,74.6,75.38,71.5,72.38,6713811
DATA,2017-11-06,71.4,74.66,71.12,74.58,2618071
DATA,2017-11-07,70.27,71.93,69.81,71.53,2231282
DATA,2017-11-08,71.25,71.39,69.75,70.1,1538013
DATA,2017-11-09,71.64,71.71,69.84,71.2,772314
DATA,2017-11-10,72.15,72.37,71.08,71.38,674762
DATA,2017-11-13,71.24,71.7,70.54,71.61,729801
DATA,2017-11-14,71.18,71.75,70.9,71.12,350665
DATA,2017-11-15,70.35,72.95,70.07,70.89,552612
DATA,2017-11-16,70.31,71.58,69.69,70.97,983270
DATA,2017-11-17,70.19,70.96,69.61,70.35,858273
DATA,2017-11-20,70.1,70.73,69.91,70.14,809794
DATA,2017-11-21,69.68,70.83,69.55,70.19,868227
DATA,2017-11-22,69.43,69.69,68.6,69.68,952857
DATA,2017-11-24,70.07,70.32,69.13,69.38,204257
DATA,2017-11-27,70.39,70.76,69.96,69.98,575869
DATA,2017-11-28,70.94,71.48,70.76,70.84,707357
DATA,2017-11-29,68.96,70.92,68.37,70.92,927035
DATA,2017-11-30,70.3,70.56,68.87,69.2,670381
DATA,2017-12-01,70.32,70.65,69.4,69.87,719150
DATA,2017-12-04,68.77,70.68,68.6905,70.3,856663
DATA,2017-12-05,69.87,70.98,68.45,68.45,899828
DATA,2017-12-06,70.76,70.9092,69.155,69.48,459374
DATA,2017-12-07,71.61,71.96,70.32,70.47,620344
DATA,2017-12-08,71.59,72.61,71.5,72.28,455684
DATA,2017-12-11,71.19,72.07,70.94,71.79,559012
DATA,2017-12-12,70.67,71.6,70.42,71.16,511978
DATA,2017-12-13,70.1,71.41,69.95,70.83,586739
DATA,2017-12-14,69.39,70.57,69.31,70.33,672458
DATA,2017-12-15,70.63,71.01,69.21,69.35,853956
DATA,2017-12-18,71.06,71.84,70.8,71.7,589034
DATA,2017-12-19,70.68,71.42,70.37,70.82,626111
DATA,2017-12-20,70.06,70.94,69.8,70.28,405341
DATA,2017-12-21,70.75,70.9,70.26,70.44,444668
DATA,2017-12-22,70.19,70.62,69.83,70.18,291935
DATA,2017-12-26,70.71,70.92,69.785,70.12,232350
DATA,2017-12-27,70.57,71.25,70.2,70.7,326312
DATA,2017-12-28,70.36,70.836,70.12,70.59,359337
DATA,2017-12-29,69.2,70.41,69,70.24,515194
DATA,2018-01-02,70.21,70.84,69.79,69.85,494921
DATA,2018-01-03,71.61,71.7,70.25,70.45,640113
DATA,2018-01-04,70.28,71.33,69.75,70.44,1210549
DATA,2018-01-05,70.28,70.93,70.15,70.7,537578
DATA,2018-01-08,70.63,70.93,69.8,70,524807
DATA,2018-01-09,70.8,71.21,69.95,70.74,433280
DATA,2018-01-10,72.69,72.84,70.15,70.39,640915
DATA,2018-01-11,73.7,74.58,73,73,1022912
DATA,2018-01-12,74.52,75.17,73.27,73.8,735917
DATA,2018-01-16,73.2,75.67,72.47,75.19,699436
DATA,2018-01-17,74.07,74.26,72.43,73.2,598786
DATA,2018-01-18,73.04,74.1541,72.74,73.94,529061
DATA,2018-01-19,73.95,74.13,72.98,73.14,519060
DATA,2018-01-22,74.42,74.66,73.43,73.97,682080
DATA,2018-01-23,73.57,74.32,72.71,74.11,719140
DATA,2018-01-24,73.31,73.85,72.82,73.65,945860
DATA,2018-01-25,74.95,76.065,73.5,73.61,966723
DATA,2018-01-26,76.82,77.1,75.29,75.66,742832
DATA,2018-01-29,77.15,77.74,76.56,76.82,850617
DATA,2018-01-30,76.06,77.25,75.58,76.02,589406
DATA,2018-01-31,76.81,77.47,75.88,76.72,829966
DATA,2018-02-01,77.09,78.1,76.44,76.74,1132875
DATA,2018-02-02,84.01,87,81.1205,86.11,5874729
DATA,2018-02-05,80.12,84.92,80.074,82.94,1948009
DATA,2018-02-06,79.3,80,76.2797,78.39,3303121
DATA,2018-02-07,77.83,80,77.53,79.2,1656968
DATA,2018-02-08,76.15,79.09,76.05,78.3,1345480
DATA,2018-02-09,77.35,77.97,73.38,76.59,1140152
DATA,2018-02-12,78.98,79.77,77.5,77.72,975086
DATA,2018-02-13,79.8,80.55,78.3928,78.76,829530
DATA,2018-02-14,81.79,82,79.06,79.53,847257
DATA,2018-02-15,83.32,83.78,80.89,82.73,775312
DATA,2018-02-16,82.15,84.625,81.2,83.32,1276900
DATA,2018-02-20,82.66,83.57,80.98,81.03,1039452
DATA,2018-02-21,82.16,84.124,82.12,82.59,644324
DATA,2018-02-22,81.94,83.1,81.64,82.42,490894
DATA,2018-02-23,83.28,83.29,82.03,82.3,297676
DATA,2018-02-26,83.45,84.33,82.8,83.39,651625
DATA,2018-02-27,81.76,83.95,81.76,83.45,601005
DATA,2018-02-28,81.67,83.12,81.35,82.25,532254
DATA,2018-03-01,81.48,82.7,80.62,81.96,628970
DATA,2018-03-02,83.02,83.09,80.01,80.7,674813
DATA,2018-03-05,85.8,86.11,81.85,82.54,1392233
DATA,2018-03-06,84.36,86.66,83.7,86,874520
DATA,2018-03-07,84.41,84.98,83.6,83.88,765122
DATA,2018-03-08,85.73,86.32,84.54,84.54,509164
DATA,2018-03-09,86.64,87.6,86.04,86.26,641049
DATA,2018-03-12,86.41,87.385,86.32,86.73,1183292
DATA,2018-03-13,84.22,87.11,83.97,86.72,719485
DATA,2018-03-14,84.67,85.33,83.96,84.59,649459
DATA,2018-03-15,84.54,85.14,83.515,84.91,561453
DATA,2018-03-16,83.33,84.95,83.02,84.61,526642
DATA,2018-03-19,82.56,83.09,81.14,82.79,926005
DATA,2018-03-20,83.59,83.83,82.41,82.49,476768
DATA,2018-03-21,84.1,85.1,83.26,83.57,586271
DATA,2018-03-22,82.8,84.39,82.52,83.13,379540
DATA,2018-03-23,81.41,83.5,81.4,82.54,670948
DATA,2018-03-26,84.24,84.27,82.23,82.66,339839
DATA,2018-03-27,81.5,84.94,81.19,84.46,533751
DATA,2018-03-28,79.2,81.575,79.03,81.49,749214
DATA,2018-03-29,80.82,81.62,78.3218,79.37,682277
DATA,2018-04-02,78.54,80.7,78,80.51,606250
DATA,2018-04-03,79.48,79.88,78.28,79.23,536342
DATA,2018-04-04,79.9,80.07,77.72,78.01,788594
DATA,2018-04-05,80.37,81.57,80.15,80.72,490521
DATA,2018-04-06,78.39,80.585,78.18,79.74,698947
DATA,2018-04-09,77.82,79.64,77.76,78.64,763910
DATA,2018-04-10,78.86,79.32,77.3201,78.97,692849
DATA,2018-04-11,79.64,80.685,78.04,78.26,578044
DATA,2018-04-12,81.16,81.56,80.09,80.33,448006
DATA,2018-04-13,79.92,81.66,79.43,81.66,545200
DATA,2018-04-16,81.18,82.16,79.85,80.4,538643
DATA,2018-04-17,84.46,85.13,81.62,81.71,1314558
DATA,2018-04-18,85.11,86.04,83.72,84.28,1038991
DATA,2018-04-19,84.39,84.97,83.73,84.57,727724
DATA,2018-04-20,83.82,84.91,83.65,84.02,694516
DATA,2018-04-23,84.87,85.49,83.97,83.97,869897
DATA,2018-04-24,81.98,85.81,81.72,85.2,925182
DATA,2018-04-25,81.41,81.84,79.12,81.64,907849
DATA,2018-04-26,83.61,84.72,81.87,81.87,715901
DATA,2018-04-27,84.09,84.26,82.77,83.68,807719
DATA,2018-04-30,85.05,85.67,84.155,84.16,1120528
DATA,2018-05-01,84.78,85.61,84.25,84.79,1181399
DATA,2018-05-02,85.18,85.53,83.91,84.72,1554361
DATA,2018-05-03,90.79,97.09,89.37,95,3356667
DATA,2018-05-04,91,91.855,89.98,90.49,1544161
DATA,2018-05-07,90.99,91.63,90.285,90.5,1696166
DATA,2018-05-08,93.1,93.71,90.31,90.63,996722
DATA,2018-05-09,95.21,95.47,92.81,93.28,1060090
DATA,2018-05-10,94.99,95.78,93.18,93.24,721746
DATA,2018-05-11,95,95.76,94.32,95.01,633152
DATA,2018-05-14,92.08,94.97,91.94,94.87,732427
DATA,2018-05-15,92.49,93.22,91.1,91.65,544939
DATA,2018-05-16,92.76,94,91.92,92.58,969595
DATA,2018-05-17,93.49,94.84,92.08,92.08,998210
DATA,2018-05-18,94.43,95.47,93.54,93.56,622255
DATA,2018-05-21,93.79,95.58,93.62,95,647605
DATA,2018-05-22,94.27,95.19,93.85,94.78,563333
DATA,2018-05-23,95.82,95.86,93.32,93.32,691016
DATA,2018-05-24,97.38,98.23,95.64,95.98,1123602
DATA,2018-05-25,98.56,99.62,97.96,98.03,1125657
DATA,2018-05-29,98,98.93,97.6,98.08,1133972
DATA,2018-05-30,99.36,99.64,98.31,98.72,814355
DATA,2018-05-31,98.87,99.795,98.66,99.32,738680
DATA,2018-06-01,98.53,99.75,98.12,98.9,1023162
DATA,2018-06-04,99.62,99.79,98.41,99,959270
DATA,2018-06-05,100.66,101.43,99.66,99.66,793791
DATA,2018-06-06,100.65,101.59,100.04,100.7,601008
DATA,2018-06-07,98.07,100.71,97.01,100.67,1249339
DATA,2018-06-08,98.75,99.16,97.23,97.52,428964
DATA,2018-06-11,99.88,100.3,98.08,98.97,596591
DATA,2018-06-12,101.17,101.49,99.67,100.22,930005
DATA,2018-06-13,101.3,102.575,100.0961,102.07,745526
DATA,2018-06-14,102.04,103.39,101.85,101.88,771453
DATA,2018-06-15,103.13,103.56,101.33,102,659679
DATA,2018-06-18,104.48,104.76,101.55,102.64,624537
DATA,2018-06-19,104.29,104.49,101.29,103.25,661747
DATA,2018-06-20,104.13,105.78,103.9,104.32,636307
DATA,2018-06-21,100.89,104.69,100.59,104.24,659276
DATA,2018-06-22,97.18,100.58,96.63,100,1317477
DATA,2018-06-25,93.67,96.59,92.01,96,1369130
DATA,2018-06-26,96.35,96.95,93.69,93.72,926224
DATA,2018-06-27,93.65,97.83,93.61,96.95,463875
DATA,2018-06-28,97.34,97.65,93.7147,93.75,919936
DATA,2018-06-29,97.75,98.67,97.09,97.73,463534
DATA,2018-07-02,99.87,99.92,96.53,97.21,477251
DATA,2018-07-03,99.94,101.52,99.737,100.6,279642
DATA,2018-07-05,101.07,101.18,99.8,100.9,475003
DATA,2018-07-06,102.68,102.86,101.1,101.1,422768
DATA,2018-07-09,103.82,104.79,102.09,103.26,434052
DATA,2018-07-10,103.89,104.95,103.7,104.2,367559
DATA,2018-07-11,106.29,106.72,104.3,105.29,574660
DATA,2018-07-12,108.89,109.28,106.32,106.32,773125
DATA,2018-07-13,108.77,109.39,107.51,108.88,486969
DATA,2018-07-16,108.57,109.33,108.25,109.33,363211
DATA,2018-07-17,110.23,110.61,107.3,108.05,506976
DATA,2018-07-18,111.13,111.5999,109.66,110.32,524934
DATA,2018-07-19,110.46,111.2,110.29,110.95,485118
DATA,2018-07-20,110.6,111.71,110.32,110.56,438765
DATA,2018-07-23,111.72,111.94,109.5,110.99,444241
DATA,2018-07-24,108.32,112.42,107.57,112.03,560080
DATA,2018-07-25,110.79,111.27,108.675,108.72,579269
DATA,2018-07-26,111.02,111.47,109.31,109.84,421093
DATA,2018-07-27,107.64,111.86,105.75,111.38,601059
DATA,2018-07-30,102.17,107.4476,101.64,107.3,956368
DATA,2018-07-31,103.07,104.5403,100.8,102.47,898639
DATA,2018-08-01,106.14,106.9843,105.12,106.41,918362
DATA,2018-08-02,110.16,110.63,105.56,105.6,1431255
DATA,2018-08-03,102.84,109.1738,99.31,107.44,3449925
DATA,2018-08-06,103.94,104.87,102.64,102.64,904310
DATA,2018-08-07,103.28,104.67,102.8822,103.66,1189918
DATA,2018-08-08,101.45,103.24,101.34,103.24,885580
DATA,2018-08-09,103.67,104.45,100.76,101,746512
DATA,2018-08-10,103.7,104.35,102.5,102.75,488464
DATA,2018-08-13,101.95,104.1,101.62,103.5,565125
DATA,2018-08-14,103.19,103.46,101.3,102.44,515383
DATA,2018-08-15,102.62,104.445,101.44,102.51,671559
DATA,2018-08-16,101.26,104.07,101.08,103.32,715114
DATA,2018-08-17,98.54,100.8,98.2,100.8,1154693
DATA,2018-08-20,100.12,100.52,97.18,98.34,897175
DATA,2018-08-21,102.51,102.62,99.5,100,837831
DATA,2018-08-22,102.58,103.27,101.82,102.63,453292
DATA,2018-08-23,103.19,104.36,102.41,102.49,548119
DATA,2018-08-24,107.98,108.6701,103.49,103.64,1017435
DATA,2018-08-27,106.48,108.89,105.61,108.34,989088
DATA,2018-08-28,107.75,108.2,106.51,106.65,746637
DATA,2018-08-29,111.31,111.59,107.39,107.39,1142390
DATA,2018-08-30,110.99,112.27,110.17,110.68,574134
DATA,2018-08-31,111.86,112.18,110.04,111.09,458147
DATA,2018-09-04,114.05,114.44,111.18,111.43,748225
DATA,2018-09-05,111.67,114.82,108.5102,114.09,764887
DATA,2018-09-06,113.04,113.65,109.9785,111.67,1078595
DATA,2018-09-07,113.9,115.465,109.86,112.1,934109
DATA,2018-09-10,112.51,115.542,111.81,115.22,1093845
DATA,2018-09-11,115.03,115.33,112.4,112.48,683888
DATA,2018-09-12,115.09,115.64,113,114.61,583357
DATA,2018-09-13,116.16,118.0785,115.4,116.1,704384
DATA,2018-09-14,115.55,117.24,114.92,116.1,697034
DATA,2018-09-17,110.86,116.03,110.5,115.05,815671
DATA,2018-09-18,113.74,114.45,111.99,111.99,717361
DATA,2018-09-19,111.16,113.88,109.57,113.58,680863
DATA,2018-09-20,111.73,113.54,110.22,111.2,620185
DATA,2018-09-21,110.18,112.82,109.81,112.06,844728
DATA,2018-09-24,110.96,111.51,107.9,109.49,717992
DATA,2018-09-25,113.66,114,111.22,111.24,451022
DATA,2018-09-26,114.26,115.75,112.18,113.7,600935
DATA,2018-09-27,113.33,115.45,113.26,114.86,559619
DATA,2018-09-28,111.74,114,111.2,113.14,830737
DATA,2018-10-01,111.31,113.585,111.05,112.86,807149
DATA,2018-10-02,106.99,111.67,106.43,111.67,752198
DATA,2018-10-03,107.53,108.83,106.455,107.62,730510
DATA,2018-10-04,105.94,107.5,103.96,107.41,695219
DATA,2018-10-05,105.7,107.73,102.7425,105.69,1025587
DATA,2018-10-08,100.67,104.855,98.48,104.44,1307771
DATA,2018-10-09,101.36,102.97,99.24,100.56,765124
DATA,2018-10-10,96.39,100.93,96.15,100.39,1606188
DATA,2018-10-11,97.15,98.72,94.81,95.58,1545095
DATA,2018-10-12,100.92,102.27,99.065,100.26,793290
DATA,2018-10-15,101.78,102.77,98.42,100.79,1119794
DATA,2018-10-16,104.94,105.63,102.64,102.95,675874
DATA,2018-10-17,104.48,105.68,103.23,105,451280
DATA,2018-10-18,101.96,104.98,100.99,104.05,541721
DATA,2018-10-19,99.64,103.435,99.64,102.64,599618
DATA,2018-10-22,100.74,101.5,98.1,100.12,955884
DATA,2018-10-23,101.45,101.82,97.665,98.53,498013
DATA,2018-10-24,96.9,103,96.74,101.66,685395
DATA,2018-10-25,99.69,100.02,96.9,97.16,854995
DATA,2018-10-26,96.77,98.95,94.835,96.69,855808
DATA,2018-10-29,96.56,101.43,95.21,99.35,1357106
DATA,2018-10-30,101.36,101.49,95.54,96.06,1125508
DATA,2018-10-31,106.68,107.63,102.385,103.38,904264
DATA,2018-11-01,108.89,109.21,105.08,107.32,750378
DATA,2018-11-02,106.83,110.49,106.75,109.76,903655
DATA,2018-11-05,106.6,107.46,104.22,107.15,934430
DATA,2018-11-06,105.03,107.72,102.85,105.94,1728841
DATA,2018-11-07,121.16,124.86,112.54,113.66,3729300
DATA,2018-11-08,119.66,125.5,119.0104,121.99,1899447
DATA,2018-11-09,114.11,118.08,111.63,118.08,3137108
DATA,2018-11-12,110.9,113,107.92,113,1809984
DATA,2018-11-13,112.53,114.13,109.42,110.71,965432
DATA,2018-11-14,112.46,116.34,111.76,114.55,554705
DATA,2018-11-15,117.75,118.42,112.24,112.33,716028
DATA,2018-11-16,116.04,119.57,114.37,116.44,852204
DATA,2018-11-19,104.12,115.49,103.15,114.66,1759454
DATA,2018-11-20,104.88,106.95,99.53,100.32,1134017
DATA,2018-11-21,107.61,109.49,106.28,107.19,804297
DATA,2018-11-23,108.6,109.2,105.93,106.14,217661
DATA,2018-11-26,112.53,113.21,108.8596,111.32,735014
DATA,2018-11-27,112.46,113.56,110.65,111.62,1013497
DATA,2018-11-28,118.81,119.1,115,115.01,991832
DATA,2018-11-29,122.28,124.28,117.66,117.77,1384763
DATA,2018-11-30,124.64,125.5,122.2817,122.5,1194685
DATA,2018-12-03,127.43,127.7,124.24,127.24,1902142
DATA,2018-12-04,123.69,129.28,123.48,126.27,1519714
DATA,2018-12-06,127.97,128.2,119.38,120.28,1164355
DATA,2018-12-07,123.43,128.63,121.82,127.11,800220
DATA,2018-12-10,127.13,128.3,122.85,122.85,742794
DATA,2018-12-11,127.41,130.13,126.29,129.4,984992
DATA,2018-12-12,128.83,131.82,128.79,129.5,843378
DATA,2018-12-13,130.84,131.24,128.4,129.97,717952
DATA,2018-12-14,128.88,131.05,127.68,129.81,651455
DATA,2018-12-17,120.06,127.88,119.245,127.53,1220724
DATA,2018-12-18,121.59,123.56,120.36,121.39,772122
DATA,2018-12-19,121.95,126.32,119.75,122.3,1386278
DATA,2018-12-20,119.29,122.8,113.74,120.75,1737959
DATA,2018-12-21,112.28,120.02,111.32,119.87,1377090
DATA,2018-12-24,110.26,113.9863,110.0005,110.56,480481
DATA,2018-12-26,118.8,118.9164,110.89,110.89,841658
DATA,2018-12-27,119.9,119.91,115.18,116.57,656036
DATA,2018-12-28,118.26,121.53,116.775,120.53,758139
DATA,2018-12-31,120,120.7,118.531,119.7,674795
DATA,2019-01-02,118.6,118.72,114.81,117.85,760630
DATA,2019-01-03,115.72,118.95,115.01,116.54,1016910
DATA,2019-01-04,124.83,125.32,116.8,117.78,1499671
DATA,2019-01-07,123.97,128.17,123.6,125.33,1659524
DATA,2019-01-08,123.99,126.99,121.9,125.86,1277782
DATA,2019-01-09,122.91,125.39,122.64,124.71,1448562
DATA,2019-01-10,121.7,123.74,120.8,121.63,1483222
DATA,2019-01-11,119.61,121.08,118.67,121,1099118
DATA,2019-01-14,117.51,119.42,117.5,118.16,803015
DATA,2019-01-15,122.31,122.67,118.07,118.39,838386
DATA,2019-01-16,117.88,124.1014,116.73,123.85,1239734
DATA,2019-01-17,121.28,123,118.01,118.3,889934
DATA,2019-01-18,123.68,124.63,121.4,122.75,1257971
